Nick Roach,"$3,250,000",OAK,ILB
Brad Jones,"$3,750,000",GB,ILB
Rey Maualuga,"$3,250,000",CIN,ILB
Kaluka Maiava,"$2,000,000",OAK,ILB
Erin Henderson,"$2,000,000",MIN,ILB
Jasper Brinkley,"$1,750,000",ARI,ILB
Moise Fokou,"$1,400,000",TEN,ILB
Justin Durant,"$1,200,000",DAL,ILB
Karlos Dansby,"$2,250,000",ARI,ILB
D.J. Williams,"$1,750,000",CHI,ILB
Jason Phillips,"$730,000",PHI,ILB
Daryl Smith,"$1,125,000",BAL,ILB
Rolando McClain,"$1,100,000",BAL,ILB
Stewart Bradley,"$1,100,000",DEN,ILB
Joe Mays,"$1,037,500",HOU,ILB
Paris Lenon,"$940,000",DEN,ILB
Nick Barnett,"$940,000",WAS,ILB
Tim Dobbins,"$905,000",HOU,ILB
Niko Koutouvides,"$865,000",NE,ILB
Dan Connor,"$780,000",NYG,ILB
Bryan Kehl,"$740,000",WAS,ILB
Akeem Jordan,"$735,000",KC,ILB
Zac Diles,"$725,000",KC,ILB
Rob Francois,"$725,000",GB,ILB
Omar Gaither,"$715,000",OAK,ILB
Jacob Cutrera,"$650,000",TB,ILB
Stevenson Sylvester,"$630,000",PIT,ILB
Bryan Hall,"$480,000",BAL,ILB
Chris Chamberlain,0,TBD,ILB
Keyaron Fox,0,TBD,ILB
Roddrick Muckelroy,0,TBD,ILB
Tavares Gooden,0,TBD,ILB
Justin Cole,0,TBD,ILB
Jamar Chaney,0,TBD,ILB
Greg Jones,0,TBD,ILB
Dom DeCicco,0,TBD,ILB
Terrell Manning,0,TBD,ILB
Emmanuel Acho,0,TBD,ILB
Caleb McSurdy,0,TBD,ILB
Lawrence Wilson,0,TBD,ILB
L.J. Fort,0,TBD,ILB
Orie Lemon,0,TBD,ILB
Cameron Collins,0,TBD,ILB
Phillip Dillard,0,TBD,ILB
D.J. Smith,0,TBD,ILB
Pat Schiller,0,TBD,ILB
Nigel Carr,0,TBD,ILB
Ben Jacobs,0,TBD,ILB
Kion Wilson,0,TBD,ILB
Jake Muasau,0,TBD,ILB
Korey Jones,0,TBD,ILB
Stanford Keglar,0,TBD,ILB
Marvin Burdette,0,TBD,ILB
Joseph LeBeau,0,TBD,ILB
Colin Parker,0,TBD,ILB
Kadarron Anderson,0,TBD,ILB
Caesar Rayford,0,TBD,ILB
Brian Banks,0,TBD,ILB
Lee Robinson,0,TBD,ILB
JoJo Dickson,0,TBD,ILB
Brian Rolle,0,TBD,ILB
