Julius Peppers,14000000,LB
David Hawthorne,13800000,LB
Dwight Freeney,12000000,LB
Tamba Hali,11500000,LB
Terrell Suggs,10416667,LB
Elvis Dumervil,10250000,LB
LaMarr Woodley,10250000,LB
Will Smith,10233333,LB
Patrick Willis,10000000,LB
Kamerion Wimbley,9950000,LB
Lawrence Timmons,9559150,LB
David Harris,9000000,LB
Jon Beason,8821592,LB
Brian Urlacher,8710000,LB
James Harrison,8625000,LB
Karlos Dansby,8420000,LB
Chad Greenway,8120000,LB
Niko Koutouvides,8100000,LB
Bart Scott,8000000,LB
Rolando McClain,8000000,LB
DeMeco Ryans,7800000,LB
John Abraham,7500000,LB
Paul Posluszny,7500000,LB
Thomas Davis,7300000,LB
Jerod Mayo,7121429,LB
Adalius Thomas,7008000,LB
Calvin Pace,7000000,LB
Jonathan Vilma,6800000,LB
A.J. Hawk,6750000,LB
Gary Brackett,6600000,LB
Ray Lewis,6357143,LB
DeAndre Levy,6019000,LB
Lance Briggs,6000000,LB
Clint Session,6000000,LB
Quincy Black,5800000,LB
Derrick Johnson,5530000,LB
Stewart Bradley,5500000,LB
D.J. Williams,5333333,LB
Von Miller,5250095,LB
Kevin Burnett,5250000,LB
Shawne Merriman,5250000,LB
Trent Cole,5200000,LB
Bryan Thomas,5000000,LB
Robert Mathis,5000000,LB
E.J. Henderson,5000000,LB
London Fletcher,5000000,LB
Michael Boley,5000000,LB
Desmond Bishop,4762500,LB
D'Qwell Jackson,4750000,LB
Daryl Smith,4723333,LB
Scott Fujita,4666667,LB
Channing Crowder,4600000,LB
Tully Banta-Cain,4500000,LB
James Anderson,4400000,LB
Jarret Johnson,4340000,LB
Chris Gocong,4200000,LB
Gerald Hayes,4200000,LB
Osi Umenyiora,4115625,LB
Barrett Ruud,4000000,LB
Bradie James,4000000,LB
Nick Barnett,3833333,LB
Keith Rivers,3833333,LB
Will Witherspoon,3666667,LB
James Farrior,3650000,LB
Aldon Smith,3595999,LB
Brian Orakpo,3559000,LB
Reggie Torbor,3500000,LB
Stephen Nicholas,3500000,LB
Kawika Mitchell,3500000,LB
Manny Lawson,3500000,LB
Brandon Graham,3381600,LB
Stephen Tulloch,3250000,LB
Demorrio Williams,3200000,LB
Brian Cushing,3180000,LB
Takeo Spikes,3166667,LB
Larry Foote,3100000,LB
Derrick Morgan,3079002,LB
Aaron Curry,3035000,LB
Parys Haralson,3000000,LB
Rocky McIntosh,3000000,LB
Matt Wilhelm,3000000,LB
Darryl Tapp,3000000,LB
Sean Weatherspoon,2796500,LB
Justin Durant,2750000,LB
Larry English,2710000,LB
Isaiah Ekejiuba,2700000,LB
Tim Dobbins,2633333,LB
Clay Matthews,2620000,LB
Keith Brooking,2600000,LB
Hunter Hillenmeyer,2600000,LB
Heath Farwell,2583333,LB
Thomas Howard,2500000,LB
Nick Roach,2250000,LB
Andra Davis,2200000,LB
Ryan Kerrigan,2180074,LB
Ahmad Brooks,2125000,LB
Scott Shanle,2000000,LB
Reggie Torbor,1850000,LB
Wesley Woodyard,1835000,LB
Will Herring,1666667,LB
