Julius Peppers,14000000,OLB
David Hawthorne,13800000,OLB
Dwight Freeney,12000000,OLB
Tamba Hali,11500000,OLB
Terrell Suggs,10416667,OLB
Elvis Dumervil,10250000,OLB
LaMarr Woodley,10250000,OLB
Will Smith,10233333,OLB
Kamerion Wimbley,9950000,OLB
James Harrison,8625000,OLB
Chad Greenway,8120000,OLB
John Abraham,7500000,OLB
Thomas Davis,7300000,OLB
Calvin Pace,7000000,OLB
Lance Briggs,6000000,OLB
Von Miller,5250095,OLB
Kevin Burnett,5250000,OLB
Trent Cole,5200000,OLB
Robert Mathis,5000000,OLB
Desmond Bishop,4762500,OLB
James Anderson,4400000,OLB
Jarret Johnson,4340000,OLB
Osi Umenyiora,4115625,OLB
Keith Rivers,3833333,OLB
Will Witherspoon,3666667,OLB
Aldon Smith,3595999,OLB
Brian Orakpo,3559000,OLB
Stephen Nicholas,3500000,OLB
Manny Lawson,3500000,OLB
Brandon Graham,3381600,OLB
Derrick Morgan,3079002,OLB
Aaron Curry,3035000,OLB
Parys Haralson,3000000,OLB
Rocky McIntosh,3000000,OLB
Darryl Tapp,3000000,OLB
Sean Weatherspoon,2796500,OLB
Justin Durant,2750000,OLB
Larry English,2710000,OLB
Clay Matthews,2620000,OLB
Ryan Kerrigan,2180074,OLB
Ahmad Brooks,2125000,OLB
Bryan Scott,1625000,OLB
Antwan Barnes,1600000,OLB
Andy Studebaker,1472500,OLB
Jabaal Sheard,1272563,OLB
Akeem Ayers,1231629,OLB
Bruce Carter,1213650,OLB
Jordan Senn,1200000,OLB
Tim Shaw,1200000,OLB
Patrick Bailey,1200000,OLB
Brooks Reed,1175441,OLB
Adam Hayward,1154423,OLB
Gary Guyton,1152500,OLB
Everette Brown,1075000,OLB
Lorenzo Alexander,1050000,OLB
Connor Barwin,1002500,OLB
Jason Worilds,956250,OLB
Paul Kruger,812500,OLB
Everette Brown,770000,OLB
O'Brien Schofield,765375,OLB
Quentin Groves,765000,OLB
Blake Costanzo,750000,OLB
Rob Ninkovich,728333,OLB
Martez Wilson,719081,OLB
Justin Houston,696562,OLB
Ernie Sims,685000,OLB
Edgar Jones,685000,OLB
Marvin Mitchell,685000,OLB
Chase Blackburn,685000,OLB
Jason Williams,657500,OLB
Matt Shaughnessy,650563,OLB
K.J. Wright,631500,OLB
Sam Acho,628607,OLB
Arthur Moats,618750,OLB
Philip Wheeler,587250,OLB
Keenan Clayton,564197,OLB
Victor Butler,562000,OLB
Douglas Hogue,554527,OLB
Chris Carter,550700,OLB
Lawrence Sidbury,548725,OLB
Pernell McPhee,546140,OLB
Rob Jackson,536667,OLB
Jacquian Williams,529670,OLB
Ashlee Palmer,525000,OLB
Aaron Maybin,525000,OLB
Baraka Atkins,525000,OLB
Dannell Ellerbe,525000,OLB
Marcus Benard,525000,OLB
Malcolm Smith,521475,OLB
Jabara Williams,510000,OLB
Dekoda Watson,500455,OLB
J.T. Thomas,495629,OLB
Garrett McIntyre,470000,OLB
Mark Herzlich,470000,OLB
Kroy Biermann,469938,OLB
Vic So'oto,468000,OLB
Jeff Tarpinian,468000,OLB
Spencer Adkins,467263,OLB
Spencer Paysinger,466000,OLB
Bryan Braman,465667,OLB
